BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20055562	p(MGI:Il9) increases r(MGI:Bcl3)	Both IL-4 and IL-9 can increase the expression of BCL3, a protein with close homology to I??B, thus contributing to NF-??B inhibition [59].	SEN:10028292	19601851
BEL:20055564	p(MGI:Il9) increases r(MGI:Clca3)	As expected (Figure 4), IL-9 induced the expression of mCLCA3, confirming the observation in IL-9 transgenic mice. In addition, IL-4 and IL-13 were also able to induce the expression of mCLCA3 in the lung, whereas no expression was observed in the lungs of mice treated with IFN-gamma (Figure 4).	SEN:10027986	11694454
BEL:20055566	p(MGI:Il9) increases r(MGI:Il13)	Transcripts for the Th2 cytokines IL-5, IL-13, and IL-9 could be detected in lung tissue from transgene-positive mice after transgene induction (Fig. 6).	SEN:10028442	11781348
BEL:20055568	p(MGI:Il9) increases r(MGI:Il4)	Specific bands from amplified IL-4 cDNA could be clearly detected using RT-PCR on total lung RNA isolated from transgene-positive mice after 14 days of IL-9 transgene induction	SEN:10028444	11781348
BEL:20055570	p(MGI:Il9) increases r(MGI:Il5)	Transcripts for the Th2 cytokines IL-5, IL-13, and IL-9 could be detected in lung tissue from transgene-positive mice after transgene induction (Fig. 6).	SEN:10028442	11781348
BEL:20055572	p(MGI:Il9) increases r(MGI:Lcn2)	Searching for genes specifically modulated by IL-9, we observed that the 24P3 mRNA is strongly upregulated in BW5147 T lymphoma cells upon IL-9 stimulation.	SEN:10028446	11282560
BEL:20055574	p(MGI:Il9) increases r(MGI:Muc2)	In vivo, the constitutive expression of IL-9 in transgenic mice results in elevated MUC2 and MUC5AC gene expression in airway epithelial cells and periodic acid-Schiff-positive staining (reflecting mucous glycogenates).	SEN:10028448	10837360
BEL:20055576	p(MGI:Il9) increases r(MGI:Muc5ac)	In vivo, the constitutive expression of IL-9 in transgenic mice results in elevated MUC2 and MUC5AC gene expression in airway epithelial cells and periodic acid-Schiff-positive staining (reflecting mucous glycogenates).	SEN:10028448	10837360
BEL:20055596	p(MGI:Ing1) decreases r(MGI:Ccnb1)	overexpression of the antisense ING1 stimulated expression of 14 genes, which included cyclin B1, 12-O-tetradecanoylphorbol-13-acetate-inducible sequence 11, proto-oncogene DEK, and osteopontin,	SEN:10009306	11956069
BEL:20055598	p(MGI:Ing1) decreases r(MGI:Dek)	overexpression of the antisense ING1 stimulated expression of 14 genes, which included cyclin B1, 12-O-tetradecanoylphorbol-13-acetate-inducible sequence 11, proto-oncogene DEK, and osteopontin,	SEN:10009306	11956069
BEL:20055600	p(MGI:Ing1) decreases r(MGI:Spp1)	overexpression of the antisense ING1 stimulated expression of 14 genes, which included cyclin B1, 12-O-tetradecanoylphorbol-13-acetate-inducible sequence 11, proto-oncogene DEK, and osteopontin,	SEN:10009306	11956069
BEL:20055602	p(MGI:Ing1) increases r(MGI:Tpt1)	overexpression of the antisense ING1 stimulated transcriptional repression of 5 genes, including TPT1.	SEN:10028464	11956069
BEL:20055614	p(MGI:Insig1) decreases bp(GOBP:"fat cell differentiation")	INSIG1 expression restricts lipogenesis in mature adipocytes and blocks differentiation in preadipocytes.	SEN:10028472	12869692
BEL:20055616	p(MGI:Insig1) decreases bp(GOBP:"lipid biosynthetic process")	INSIG1 expression restricts lipogenesis in mature adipocytes and blocks differentiation in preadipocytes.	SEN:10028472	12869692
BEL:20055624	p(MGI:Insr) decreases bp(GOBP:"response to endoplasmic reticulum stress")	Insr(-/-) macrophages showed diminished Akt phosphorylation and an augmented ER stress response, leading to induction of scavenger receptor A and increased apoptosis when challenged with cholesterol loading or nutrient deprivation.	SEN:10004134	16581003
BEL:20055626	p(MGI:Insr) increases path(MESHD:"Insulin Resistance")	Skeletal Muscle. Insulin receptor function has been inhibited in two ways: muscle-specific knockout of the insulin receptor (MIRKO; Bruning et al., 1998) and muscle-specific expression of a dominant-negative mutant insulin receptor (IR-A1134T) in transgenic mice (Moller et al., 1996). In both models, skeletal muscle was insulin resistant when studied in vitro.	SEN:10028478	10199397
BEL:20055628	p(MGI:Insr) increases kin(p(MGI:Akt1))	Insr(-/-) macrophages showed diminished Akt phosphorylation and an augmented ER stress response, leading to induction of scavenger receptor A and increased apoptosis when challenged with cholesterol loading or nutrient deprivation.	SEN:10004134	16581003
BEL:20055630	p(MGI:Insr) decreases path(MESHD:Gallstones)	Hepatic insulin resistance also decreases expression of the bile acid synthetic enzymes, particularly Cyp7b1, and produces partial resistance to the farnesoid X receptor, leading to a lithogenic bile salt profile. As a result, after twelve weeks on a lithogenic diet, all of the LIRKO (Liver specific knockout of INSR) mice develop gallstones.	SEN:10028480	18587407
BEL:20055634	p(MGI:Insr,pmod(P,Y)) directlyIncreases kin(p(MGI:Insr))	This pathway begins with the phosphorylation of the adaptor protein Cbl by the insulin receptor, and results in the activation of a small GTP binding protein, TC10	SEN:10021766	12436329
BEL:20055636	p(MGI:Insr,pmod(P,Y)) directlyIncreases kin(p(MGI:Insr))	Direct addition of GM3 ganglioside to 3T3-L1 adipocytes was shown to suppress insulin-stimulated phosphorylation of the insulin receptor (6).	SEN:10019628	12629211
BEL:20055648	p(MGI:Irak1) increases r(MGI:Il10)	In this report, we show that IRAK1 is mainly involved in Stat3 activation and subsequent interleukin-10 (IL-10) gene expression.	SEN:10009312	15465816
BEL:20055650	p(MGI:Irak1) increases tscript(p(MGI:Stat3))	In this report, we show that IRAK1 is mainly involved in Stat3 activation and subsequent interleukin-10 (IL-10) gene expression.	SEN:10009312	15465816
BEL:20055660	p(MGI:Irf1) increases bp(GOBP:"inflammatory response")	Taken together, these data suggest that IRF-1 gene activation by reactive oxygen species is an early signal that promotes inflammation after ischemic renal injury.	SEN:10009314	19443641
BEL:20055662	p(MGI:Irf1) increases bp(GOBP:"megakaryocyte differentiation")	We show that ectopic expression of STAT1 or its downstream transcriptional target IRF-1 promotes features of megakaryocytic differentiation of G1ME cells, a Gata1-null erythromegakaryocytic cell line (25),	SEN:10028492	18060035
BEL:20055686	p(MGI:Irf4) increases p(MGI:Il17a)	In TNBS colitis, no differences were found in interleukin (IL)-18 and tumor necrosis factor (TNF)-alpha expression between IRF4 knockout and wild-type mice. However, significant differences were detected in IL-6 and IL-17 production.	SEN:10009324	19693649
BEL:20055690	p(MGI:Irf4) increases p(MGI:Il6)	In TNBS colitis, no differences were found in interleukin (IL)-18 and tumor necrosis factor (TNF)-alpha expression between IRF4 knockout and wild-type mice. However, significant differences were detected in IL-6 and IL-17 production.	SEN:10009324	19693649
BEL:20055692	p(MGI:Irf4) decreases r(EGID:14980)	In contrast, over- expression of either IRF4 or ICSBP in both macrophages and NIH-3T3 fibroblasts suppressed transcription of the PU.1-independent H-2L d MHC class I promoter.	SEN:10028502	10453013
BEL:20055696	p(MGI:Irf4) increases r(MGI:Il1b)	Furthermore, both IRF4 and ICSBP activated transcription of the IL-1beta promoter in both cell types.	SEN:10009328	10453013
BEL:20055704	p(MGI:Irf5) increases p(MGI:Il6)	However, on stimulation with R848 or CpG DNA, B cells from both young and old Irf5 -/- mice produced lower levels of IL-6 than the B cells from C57BL/6 mice.	SEN:10028510	20176957
BEL:20055706	p(MGI:Irf5) increases p(MGI:Irf4)	There was also a decrease in IRF-4 expression in Irf5 -/- B cells, seen both on RNA and protein levels (Fig. 4 A and B ).	SEN:10028512	20176957
BEL:20055712	p(MGI:Irf5) increases r(MGI:Prdm1)	Analysis of the expression of these factors by semiquantitative RT-PCR shows that purified B cells from both young and old Irf5 -/- mice exhibit significantly lower levels of Blimp-1 mRNA than B cells from the age-matched C57BL/6 mice (Fig. 4A ).	SEN:10028516	20176957
BEL:20055716	p(MGI:Irf7) increases r(MGI:Ifna1)	Indeed, pDC from IRF-7 KO mice are almost completely devoid of IFNalpha and IFNbeta induction in response to viral infection and stimulation by TLR7 and 9 ligands [39].	SEN:10028518	16474425
BEL:20055718	p(MGI:Irf7) increases r(MGI:Ifnb1)	Indeed, pDC from IRF-7 KO mice are almost completely devoid of IFNalpha and IFNbeta induction in response to viral infection and stimulation by TLR7 and 9 ligands [39].	SEN:10028518	16474425
BEL:20055720	p(MGI:Irf8) increases a(CHEBI:"cytochrome c")	FasL treatment dramatically increased the cytochrome C levels in both CMS4 and CMS4.Vector cells. In contrast, no constitutive or FasL-induced cytochrome C release was detected in CMS4.K79E cells (Fig 1A).	SEN:10028520	19155307
BEL:20055722	p(MGI:Irf8) decreases bp(GOBP:"T-helper 17 cell differentiation")	Taken together, these results indicate that IRF8 is induced during T-cell activation, and that TH17-cell differentiation is enhanced in cells deficient in IRF8.	SEN:10018270	21587231
BEL:20055724	p(MGI:Irf8) increases cat(p(MGI:Casp3))	Caspase 9 is activated by FasL in both CMS4 and CMS4.Vector cells but not in CMS4.K79E cells. Consistent with caspase 9 activation, caspase 3 activation and PARP cleavage are also inhibited in CMS4.K79E cells (Fig. 1B).	SEN:10028522	19155307
BEL:20055726	p(MGI:Irf8) increases cat(p(MGI:Casp9))	Caspase 9 is activated by FasL in both CMS4 and CMS4.Vector cells but not in CMS4.K79E cells. Consistent with caspase 9 activation, caspase 3 activation and PARP cleavage are also inhibited in CMS4.K79E cells (Fig. 1B).	SEN:10028522	19155307
BEL:20055730	p(MGI:Irf8) decreases p(MGI:Cdkn1a)	Small interfering RNA-induced repression of IRF8 in a GC-derived B cell line resulted in decreased expression of MDM2 at the protein level but increased expression of p53 and p21.	SEN:10009330	19648273
BEL:20055732	p(MGI:Irf8) decreases p(MGI:Cflar)	Furthermore, primary myeloid cells isolated from IRF8-null mice also exhibited increased FLIP protein level, suggesting that IRF8 might be a general repressor of FLIP.	SEN:10009332	19155307
BEL:20055734	p(MGI:Irf8) decreases p(MGI:Il17a)	In addition, IL-17-producing CD4+ T cells were significantly increased among lamina propria lymphocytes isolated from Irf8-/- mice as compared with WT littermate controls following in vitro activation under TH17 conditions or at the basal levels (Fig. 1c and Supplementary Fig. S2).	SEN:10028526	21587231
BEL:20055736	p(MGI:Irf8) increases p(MGI:Mdm2)	Small interfering RNA-induced repression of IRF8 in a GC-derived B cell line resulted in decreased expression of MDM2 at the protein level but increased expression of p53 and p21.	SEN:10009330	19648273
BEL:20055738	p(MGI:Irf8) decreases p(MGI:Trp53)	Small interfering RNA-induced repression of IRF8 in a GC-derived B cell line resulted in decreased expression of MDM2 at the protein level but increased expression of p53 and p21.	SEN:10009330	19648273
BEL:20055740	p(MGI:Irf8) decreases r(EGID:14980)	In contrast, over- expression of either IRF4 or ICSBP in both macrophages and NIH-3T3 fibroblasts suppressed transcription of the PU.1-independent H-2L d MHC class I promoter.	SEN:10028502	10453013
BEL:20055744	p(MGI:Irf8) increases r(MGI:Il1b)	Furthermore, both IRF4 and ICSBP activated transcription of the IL-1beta promoter in both cell types.	SEN:10009328	10453013
BEL:20055748	p(MGI:Irf8) decreases r(MGI:Pmaip1)	Additionally, transcripts of the p53 target Pmaip1 (Noxa) were significantly increased in IRF8-deficient GC B cells as well as in the IRF8 knockdown B cell line.	SEN:10028530	19648273
BEL:20055750	p(MGI:Irf8) increases r(MGI:Spi1)	Over-expression of ICSBP in these macrophages activated transcription of a PU.1/IRF-dependent promoter, whereas over-expression of IRF4 had no effect on this promoter.	SEN:10009336	10453013
BEL:20055752	p(MGI:Irf9) increases p(MGI:Ifna1)	as evidenced by the abolition of IFN induction in DC derived from IFNAR KO and IRF-9 KO mice [39, 45].	SEN:10027610	16474425
BEL:20055766	p(MGI:Irs1) increases bp(GOBP:"insulin receptor signaling pathway")	Insulin receptor substrates (IRS-1 and IRS-2) are essential for intracellular signaling by insulin and insulin-like growth factor-I (IGF-I), anabolic regulators of bone metabolism	SEN:10009340	12379806
BEL:20055768	p(MGI:Irs1) increases bp(GOBP:"insulin secretion")	These changes were paralleled by a lower number of exocytotic events in the KO beta-cells in response to the same secretagogues, indicating reduced insulin secretion	SEN:10009342	15161756
BEL:20055774	p(MGI:Irs1,pmod(P,S,1101)) directlyDecreases cat(p(MGI:Irs1))	S6K can phosphorylate IRS-1 on a different residue, Ser1101, thus reducing its function and leading to insulin resistance in vivo in skeletal muscle (Tremblay et al., 2007).	SEN:10028538	18794886
BEL:20055776	p(MGI:Irs1,pmod(P,S,302)) directlyDecreases cat(p(MGI:Irs1))	Harrington et al. (2004) showed in the same study that a downstream target of mTORC1, S6K1 was able to phosphorylate and inhibit IRS-1 in Ser302.	SEN:10022166	18794886
BEL:20055780	p(MGI:Irs1,pmod(P,Y)) directlyIncreases cat(p(MGI:Irs1))	Following ligand binding to the IL-10R, Jak1 and Tyk2, which are constitutively associated with IL-10R1 and IL-10R2, respectively (3, 14), are phosphorylated on tyrosine The phosphorylated IL-10R/Jak1/Tyk2 complex serves as a docking site for the transcription factors Stat-1 and Stat-3 Jak1, which is required for the biological activity of IL-10 (20), also tyrosine phosphorylates the insulin receptor substrate-1 (IRS-1)	SEN:10021788	11591769
BEL:20055782	p(MGI:Irs1) increases r(MGI:Atp2a2)	Semiquantitative RT-PCR showed a dramatically reduced islet expression of sarco(endo)plasmic reticulum Ca(2+)-ATPase (SERCA)-2b and -3 in the mutants. These data provide evidence that IRS-1 modulation of insulin secretion is associated with Ca(2+) signaling and expression of SERCA-2b and -3 genes in pancreatic islets and provides a direct link between insulin resistance and defective insulin secretion.	SEN:10028542	15161756
BEL:20055784	p(MGI:Irs1) increases r(MGI:Atp2a3)	Semiquantitative RT-PCR showed a dramatically reduced islet expression of sarco(endo)plasmic reticulum Ca(2+)-ATPase (SERCA)-2b and -3 in the mutants. These data provide evidence that IRS-1 modulation of insulin secretion is associated with Ca(2+) signaling and expression of SERCA-2b and -3 genes in pancreatic islets and provides a direct link between insulin resistance and defective insulin secretion.	SEN:10028542	15161756
BEL:20055786	p(MGI:Irs2) increases bp(GOBP:"insulin receptor signaling pathway")	Insulin receptor substrates (IRS-1 and IRS-2) are essential for intracellular signaling by insulin and insulin-like growth factor-I (IGF-I), anabolic regulators of bone metabolism	SEN:10009340	12379806
BEL:20055788	p(MGI:Irs2) decreases bp(GOBP:"osteoclast differentiation")	they showed increased receptor activator of nuclear factor kappaB ligand (RANKL) expression and osteoclastogenesis in the coculture with bone marrow cells	SEN:10009348	12379806
BEL:20055796	p(MGI:Irs2) decreases bp(GOBP:"apoptotic process")	However, increased IRS-2 expression augmented glucose/IGF-1 induced beta-cell growth mitogenesis and decreased apoptosis due to glucose-deprivation	SEN:10009114	12850284
BEL:20055802	p(MGI:Irs2) decreases p(MGI:Tnfsf11)	they showed increased receptor activator of nuclear factor kappaB ligand (RANKL) expression and osteoclastogenesis in the coculture with bone marrow cells	SEN:10009348	12379806
BEL:20055812	p(MGI:Irs3) decreases bp(GOBP:mitosis)	In contrast, increased IRS-3 expression significantly inhibited mitogenesis and increased apoptosis	SEN:10009352	12850284
